id,price
6410,1435
3318,1226
7465,897
3062,1053
1356,1482
4515,662
5506,897
5251,1151
4512,848
1731,996
1759,1165
6651,1330
6647,668
9861,909
4140,1396
9394,1092
5124,1076
1,1076
1865,949
544,748
350,1083
6907,1323
9766,816
2524,1002
3465,987
458,988
3024,684
7262,1373
9516,888
7873,967
6626,1252
2535,1219
132,1032
3705,1320
1373,1021
6201,1056
4857,1236
4713,1406
5545,1038
1414,992
4114,1143
656,794
8138,1215
4099,878
593,1185
8709,1073
3124,899
3048,912
3888,928
5736,1385
2185,1213
2146,693
7048,992
3106,1397
9234,1500
9097,1053
2770,1203
5222,1236
5834,1067
1733,1420
266,1166
5145,920
8268,1445
3938,1268
762,844
7221,1261
8440,868
3258,1203
4339,792
4363,858
317,1190
8070,986
1852,1156
2485,796
9874,953
9575,1402
1079,1055
8359,1435
7334,1349
1072,1258
104,1182
5749,1034
1419,1084
1659,1467
5285,1091
1150,738
7151,888
1569,868
1088,996
6086,846
8675,949
8342,1006
7812,1354
6085,855
8774,1197
8758,1398
1693,1005
4735,1143
3388,1177
3647,869
1684,999
9,1391
6063,1128
6517,1390
4124,1071
8730,1316
6046,1408
568,1020
9162,1004
1804,934
8502,1178
4901,1117
1600,1302
7932,1416
9548,855
2824,1454
5468,886
3530,574
8684,775
1156,660
6548,1075
9089,762
7621,998
8297,799
4541,1370
9135,1241
6483,1117
5827,1234
1191,1256
7445,1286
8521,982
961,1167
7455,863
37,1144
7517,930
7645,989
4439,632
6162,976
7745,1400
9588,1041
8120,990
6968,1341
5719,1373
578,832
9834,1090
4103,774
7647,986
4152,1171
3131,1177
4891,1321
9976,930
7472,1311
1834,1374
9149,1393
4892,1415
2288,1293
1331,1176
2772,1192
3687,1060
8284,831
5929,840
638,1186
48,1027
2603,1313
1966,1033
2169,1354
5050,1072
3335,1257
3020,1187
8765,1197
9177,1350
1361,996
5799,1159
9401,1171
3252,1371
6301,1343
2252,1365
6028,1326
1176,1333
8800,885
3280,1102
2974,1253
3397,924
6940,876
966,1082
8575,1078
743,1052
7515,1120
3315,1177
4899,1234
9341,1145
4673,821
8619,1351
1218,1317
4398,1114
6081,967
2615,827
2621,1132
8715,1066
7283,1061
3380,794
7302,1059
9858,1106
5606,1249
9814,1244
5787,1370
8519,1053
6851,1164
1517,801
5099,1237
7637,1198
9086,896
8024,1427
2393,1012
587,1178
3520,1010
7654,1461
8947,1326
851,1034
336,1262
6635,1320
8973,792
7494,1239
2869,844
4873,780
3551,1038
3843,1013
7263,1132
5825,1167
24,1403
1454,1360
1685,1053
2311,1121
9064,1161
9407,1058
382,806
5815,1455
5551,1246
9309,1307
1619,1091
790,937
5984,1184
8673,1025
4476,1141
5607,1266
9313,1239
5649,1032
6217,1399
2287,1318
9994,1266
7579,1083
1184,1309
6002,1370
5091,1438
2517,1102
4123,995
5522,907
5628,1453
8361,1037
5873,1069
8613,754
7728,949
5969,690
1181,1147
8763,1284
8236,1184
2819,891
9965,1277
8704,1055
6609,1115
2821,1044
7536,918
2261,737
2240,1053
6022,1121
783,1119
933,1090
6203,1469
2413,1015
6998,1061
9116,897
1157,1511
8108,773
5806,1265
4880,1000
3310,1148
8962,1005
1703,1146
2493,1283
3707,892
8277,935
287,935
1609,721
6632,1032
8279,747
7316,918
2253,845
7416,659
8366,890
1892,1002
5063,928
6121,1185
564,1283
292,1107
4717,937
7709,1015
6350,1063
170,636
268,1436
4639,934
7078,1041
3356,984
8280,1408
316,702
6729,1115
9496,915
4068,835
246,870
253,1251
1112,889
4802,1252
1714,878
51,971
1836,1367
7897,823
3384,655
6411,969
4314,1036
873,1094
1255,1321
8882,1291
5852,1272
5703,1211
8104,1189
2099,1430
5129,1026
249,1212
6562,1382
1340,1080
7018,1270
2111,1028
1570,973
1727,1442
8385,849
6941,1063
4396,1359
2421,1198
3046,890
5504,943
3704,1317
8192,1043
5332,898
9809,957
448,1119
7895,962
8729,1174
7829,1104
1769,1289
6809,939
4705,784
3870,987
1656,954
3188,1021
684,1222
4171,769
4478,831
462,1089
5765,1002
7523,1452
4503,767
9710,1094
319,1036
1146,831
5095,1424
1394,1481
6624,1110
1502,1313
6409,1350
377,1221
411,1069
1661,993
3152,1323
1624,1449
5610,1230
8533,1464
5803,1471
5307,1000
7087,939
8898,1343
7489,1029
9616,1308
9218,1091
1673,789
2359,1210
8468,938
275,922
2474,906
5490,1222
4772,946
2108,1421
7501,1014
4415,1048
8139,880
8661,900
8240,892
2418,1127
8772,1267
2237,1006
3768,938
9792,1025
9990,1462
9966,929
7324,1226
1384,1477
3102,1165
3922,961
6686,1187
3195,907
1942,1397
7714,895
4897,665
4783,941
1497,930
1958,883
9172,930
9746,1021
7333,1329
7950,1065
3018,1059
6747,721
514,1232
3935,931
3026,1157
1200,1345
5029,895
9785,1181
922,862
4650,1308
5333,1436
1077,1323
6769,1014
9411,894
1672,1181
475,901
9187,1227
8840,1200
5759,855
6298,716
2479,1314
5494,773
3915,1166
2139,1443
5455,797
5380,1039
8986,1075
4024,975
3486,1191
2456,848
2465,1306
8697,1109
1370,1224
6689,1367
7457,726
9975,851
1902,1248
4872,1001
4711,1435
7887,1132
1794,1360
2875,1165
6218,1418
5214,1303
2246,1458
1742,1161
1021,1452
706,797
4295,681
5577,1002
7167,1227
8178,799
909,954
5194,1420
3078,1330
9367,1395
595,898
5305,963
441,862
7607,1000
4093,992
6135,1415
11,1501
3777,1176
9000,1139
3709,1207
3781,860
94,1188
9240,1049
3950,1200
5786,795
4871,900
4803,1305
4868,720
293,1315
7889,976
7406,975
5596,1366
2887,1194
6455,831
2543,1295
1766,1500
6801,886
1878,1340
1982,1397
9730,1307
9609,1490
2686,1071
8931,950
3459,865
4542,1082
2179,877
4451,1202
3860,1251
7624,891
7655,1036
4520,881
2518,678
4837,989
2886,1055
7282,771
6256,1312
4540,1106
5640,1000
9460,1008
3482,1297
1278,1252
3147,1292
8263,845
3206,1040
9893,1295
2743,1229
6077,686
4048,1139
5732,1136
2946,968
5791,1166
6795,1022
6544,1112
701,1334
3575,1003
7700,1391
2516,839
3001,1120
5821,1081
8582,891
3685,1322
2996,1246
4253,1007
3412,1024
7963,1064
6310,890
8612,1066
5013,931
7751,779
5980,1287
4049,1008
4900,1438
1319,1358
9773,915
9138,871
7143,852
1898,1087
7466,1076
604,1107
2847,1416
8208,1064
394,1370
4437,1039
9448,854
7235,1151
5399,1113
96,1075
1663,1207
8971,1147
5131,638
1489,1299
8317,908
2708,764
1596,1033
9278,1180
2378,1137
5141,992
6148,937
8242,1282
3949,1054
3934,1058
4798,962
4373,1144
9863,1144
8243,1362
3449,1051
2944,1220
2466,955
8583,1452
5507,1253
2699,1336
2448,734
20,965
2749,1396
5400,1116
8079,824
6872,946
4709,1300
9477,1270
810,1097
7478,1026
2274,1213
1924,1192
1471,798
7935,1134
7408,1220
2407,1157
1143,1046
1748,705
5710,1066
4976,1421
7301,1007
8149,1483
2834,1335
3132,1385
1311,1033
8651,1315
6775,1407
6757,1400
621,847
2702,1039
2200,865
6197,1490
8825,1149
1047,1369
5769,1271
9948,959
9020,944
744,811
223,1037
3150,1101
626,1199
9335,1004
7567,1504
4583,1042
5712,1094
3285,1511
7586,744
9647,1110
1531,1210
9686,1181
354,1028
2475,1257
8014,1261
6476,1277
6450,1372
240,1501
2626,1111
9787,1056
7199,1348
7693,952
2998,1367
6441,1246
4563,1092
8615,1471
1480,1326
1019,1307
3095,1404
6183,1153
4961,961
8493,1345
1104,1167
6082,923
9526,905
5191,1120
4182,1054
4468,1364
1627,719
6718,1295
3799,877
3054,1345
2868,1409
1433,916
7984,665
9347,988
9420,1420
4077,944
218,913
3556,1078
7937,1241
8422,1078
1035,797
3774,1464
4133,1261
2336,907
6493,1057
1483,729
907,1163
6089,790
6467,723
5677,846
2771,1313
1806,993
7375,945
2115,1125
4535,980
2532,1118
8526,844
3471,999
1403,948
853,1060
3083,1517
8025,1253
7566,847
5530,1425
7855,1324
4933,1458
5160,1058
9716,1078
3847,1258
6484,935
748,952
3035,1305
348,1204
3352,992
2865,1456
2168,1383
6955,1433
6210,1023
2778,1322
1442,1290
5658,1406
9658,1381
3028,967
6118,1077
2484,1121
2883,996
5562,1147
764,863
6482,961
1617,1164
1223,935
8665,795
6222,1204
1577,1245
9392,973
6351,967
3783,819
4375,1067
709,1244
510,972
2955,925
7538,885
6339,1198
8923,1124
7064,982
7163,1327
7372,931
6829,999
3616,917
4657,922
6976,903
4351,1156
712,1097
6479,851
9130,1294
8205,820
9204,900
713,564
9113,1278
1246,1229
9786,746
6849,1034
5134,1276
716,1095
3464,1222
4395,1110
4569,1345
8804,1014
8490,1441
7702,1086
213,809
9768,1087
6839,948
1011,861
324,886
5397,1036
5991,750
3173,856
335,1506
8306,1330
2211,1181
4272,1016
6741,1444
234,1190
5951,1249
5738,1184
7922,731
2349,1013
2037,851
7485,1155
6007,1248
4554,1368
8073,1127
1459,1389
3289,1069
3065,1244
9437,916
775,1372
6833,1114
872,1440
8750,1382
1264,1163
4834,1030
3895,889
6324,1280
9213,1089
7020,982
1221,1126
1447,1497
3185,1318
409,1105
4345,907
3022,897
2304,1383
6272,1218
8281,767
6642,1322
6956,1169
2110,1247
5352,1376
9684,1231
8344,1343
4550,1064
1881,897
5946,1364
1738,1180
7794,974
5213,1056
3209,1176
7083,1108
2056,894
1689,730
4780,1308
7476,1091
7877,1130
6750,1100
8556,959
8123,1076
6991,1382
8267,938
8540,1349
3393,1107
6326,1161
3529,1060
4605,1059
7024,1216
6322,1043
746,1269
711,1076
380,1204
8783,1224
3012,1278
8859,1059
7153,1449
8567,1407
3498,888
3890,1439
4485,1427
4012,1313
2620,1046
6671,964
6513,1203
3468,1287
1314,1387
8606,1299
2070,831
2983,1173
5915,1045
9171,862
1286,1134
8991,1432
8430,1449
1350,821
2612,1296
9495,1254
3669,847
2222,1231
428,914
654,1262
9914,888
3536,1310
7737,908
3246,1183
4741,985
9069,919
4100,1107
4101,1148
6960,943
612,900
4289,1297
8571,1162
9713,806
1544,717
9536,830
3854,937
555,728
6366,939
512,1476
3207,802
8085,952
968,1066
6044,966
6880,1251
6776,1109
3296,1412
8702,1162
3430,1244
8871,1218
6963,1277
2089,1002
8500,1318
6163,971
3211,813
9201,1069
6606,765
1110,973
5729,1262
7830,1118
1039,1159
1195,1315
4475,1128
9875,1268
2123,766
4983,1257
8974,1018
5701,1461
935,1274
6102,1091
4690,1088
395,872
4686,1237
8777,1393
9166,1183
5981,827
9943,1250
2192,984
1298,1455
5045,1020
1163,1066
4255,699
6373,1253
1528,884
4343,1310
2031,1417
3061,909
59,1458
2406,861
5007,1205
6158,1081
7376,1073
4507,1295
5215,1356
6030,1128
1781,872
5448,897
4607,811
6915,1024
677,838
3583,1333
3654,1403
7921,1088
9500,682
2733,934
4788,962
2755,1191
2338,973
3644,942
7738,931
5517,795
5247,969
867,877
4448,946
5072,1231
4882,693
9511,1162
3003,1026
2226,1208
9057,1002
4827,1025
7622,1055
9690,920
5501,1207
9701,660
8479,1235
5503,752
1211,1342
9084,1382
2289,996
2184,839
2863,925
6862,951
2363,1352
8464,1011
6333,1085
4065,1109
9547,868
618,1419
3282,1470
5227,1030
3398,1464
3066,1480
767,1207
7079,1089
5280,1146
4150,922
1145,1122
4249,948
4111,858
463,1000
2933,809
4624,1114
3814,1297
6309,1006
4342,1191
5301,1367
6805,839
3283,1121
2575,1238
7962,1099
7880,1020
829,1147
6487,1228
7600,900
2541,1113
5747,1118
8527,960
9567,1009
3743,1341
7499,928
3525,1362
21,1369
1916,1176
6572,1021
9019,979
2013,1260
5406,1125
1296,1265
3746,1393
592,1510
1407,957
222,1091
5618,1323
6249,963
4419,814
859,916
1784,772
7260,1148
6857,1298
1955,1222
1747,935
3133,843
8037,973
8851,1000
995,1105
6109,803
731,785
6975,1068
6274,1094
6752,1347
3510,1432
3534,1200
2514,904
5437,1114
3626,954
466,712
6756,1085
6760,1049
7992,1062
158,1434
3961,1137
8833,863
5471,1374
186,936
1003,1045
9509,1242
5624,1146
401,1070
6241,1022
8941,1099
9933,1133
7343,1102
9833,1408
8467,1364
8757,1246
7959,1084
1251,1251
3144,1076
7431,846
60,1112
7856,873
1114,813
3058,1324
9570,719
1329,1236
4996,846
6683,1444
2073,1123
4794,1109
6830,1177
9630,1499
8219,1518
7568,699
5923,855
1551,1388
1010,1473
3756,1050
8682,1514
9343,1003
8010,815
3861,1237
3149,909
2520,801
3128,1066
9085,1232
5317,1021
1196,842
9051,1233
880,996
6990,1030
2488,871
2841,824
4330,801
2931,1167
6425,756
2486,1540
5748,1187
884,1180
4915,1197
6211,1191
9579,1391
212,1293
2276,819
2329,1449
4951,1222
3320,1294
9835,1325
4608,1199
1439,906
468,941
5467,1491
3330,1034
5829,1035
8608,1043
697,1230
7268,1058
9145,1068
8181,958
9939,1356
1315,880
2302,1214
2040,722
7109,1122
3667,1034
915,1112
13,1185
8584,681
6428,1276
1537,1189
737,1239
8202,1174
8653,792
454,1334
4346,1024
928,1259
6292,803
8282,950
8723,1049
6474,1184
38,1013
5771,1340
2555,1379
7633,1543
9999,834
6621,1080
941,657
7399,1293
6129,927
9830,1164
2681,716
4355,1262
3059,1218
7881,1359
739,1373
539,925
3326,866
4240,690
1401,762
4047,1253
5138,682
4230,1147
4192,832
9143,858
5539,1354
2693,1079
5341,1408
9918,720
7671,1027
9174,1252
1808,1338
5112,1247
3990,1240
3456,1191
2908,1413
6652,1110
8288,1472
6245,1166
2698,1193
4017,1108
4340,918
4646,970
7740,741
7092,653
4693,1324
1740,1379
5407,1122
4589,1136
3126,1026
2158,1213
5334,875
8637,1114
1826,1173
4231,1008
3488,1311
9054,1413
9769,1220
3648,1275
5903,1189
6386,1278
5639,959
6424,836
7827,1270
7744,929
3013,669
7672,1127
9549,1428
9978,1220
3081,1180
3521,785
4979,1140
7620,1181
4348,1031
8441,1019
1347,940
7088,995
8948,1324
5652,1057
8082,1329
1792,617
7429,1136
9580,1176
9960,924
2271,1421
9767,1310
2956,1268
3444,1188
7736,1421
834,1009
6499,1269
2992,1170
7793,1305
2151,924
4023,1345
7615,1292
6124,1053
3339,1260
4344,1144
4464,1025
2376,881
9044,1305
5571,658
8599,894
8504,877
8880,1299
1887,1350
1198,1300
6427,637
8911,803
2936,765
6342,953
1430,1471
6307,1001
3650,816
1938,1442
5172,1349
7764,1012
6393,1067
1154,1129
6250,686
7037,797
4229,1220
4975,1301
6401,1147
3640,757
3972,1334
9594,1350
3376,1403
2487,815
6954,1194
606,1133
7444,1313
5928,1023
2454,985
3609,1282
1484,1228
4519,1145
3038,1108
9352,1351
7692,1300
4116,948
1427,1145
497,1104
3353,1085
8794,873
759,1175
838,1247
4327,1051
2128,857
1023,1378
8762,1353
5614,1010
5581,1142
1058,1169
9542,1064
6856,1272
7349,992
9045,828
2129,1406
2767,850
2109,1275
3617,1238
1545,1140
6914,917
1719,778
7435,939
7365,1121
6235,952
725,1226
6673,872
8029,991
5492,1484
1128,1264
2957,849
5156,1243
4817,1114
6202,1343
6224,831
8686,968
7114,1314
5275,910
8536,1338
3044,1101
6912,1030
150,1361
7574,1016
4206,1342
5493,1015
2690,1008
4221,1103
9102,841
842,1168
8137,747
6438,847
9700,1367
6200,1015
2795,1158
7626,1152
8475,1469
7890,1259
6608,1296
9195,972
8248,1187
1393,875
1922,1087
7019,1257
3622,1292
4849,944
2292,1497
2134,1137
551,1199
1741,1381
5290,1437
1818,1239
4699,1019
5182,1233
3019,1236
18,1240
1771,673
1889,826
2153,1021
1643,1221
7847,1420
4194,1331
9433,1043
8899,988
534,1215
133,946
7723,973
8459,1464
965,1190
8720,1244
6413,1092
8286,1221
7854,1180
1096,1266
6930,851
