id,price
857,934
6978,1087
5886,1106
625,1123
291,1277
2019,1287
669,1174
8922,1202
8265,987
9697,1435
1632,969
5171,780
7206,1427
2523,836
2216,1116
6969,1443
6497,1173
6214,1257
7033,1052
7421,1095
1108,1172
451,1083
6290,1058
9967,1328
136,1101
1786,1161
3405,625
2907,1523
8305,1203
7493,1151
6101,855
4505,1298
5054,1107
5206,892
4081,933
6919,983
6803,1161
5207,1296
533,1015
4831,1233
4039,1456
4085,955
3205,1016
7111,663
331,1466
4958,909
3034,1260
7685,967
1598,1009
9920,1311
3598,1380
9039,1036
8002,837
591,1287
648,1452
9103,835
8016,970
3772,1025
9040,1172
5083,1078
7883,1414
9363,963
4211,1238
8835,1028
8700,965
1796,1441
2587,712
8356,861
2317,1175
4186,1364
8828,932
7073,1181
5235,1152
8744,1446
8671,1384
4769,1058
9973,1311
7145,1129
2914,997
9872,1449
9894,996
2076,1242
4303,749
5823,1226
2150,1206
145,1236
4964,1344
8160,1238
9031,1246
4776,1339
8934,1039
7750,981
9829,791
9215,1133
6061,1109
9476,1075
6410,1425
3318,1228
7465,894
3062,1061
1356,1497
4515,677
5506,880
5251,1146
4512,840
1731,989
1759,1159
6651,1337
6647,676
9861,905
4140,1404
9394,1099
5124,1087
1,1079
1865,962
544,740
350,1078
6907,1325
9766,822
2524,1008
3465,982
458,978
3024,692
7262,1359
9516,885
7873,973
6626,1267
2535,1215
132,1021
3705,1322
1373,1027
6201,1055
4857,1229
4713,1412
5545,1044
1414,997
4114,1135
656,787
8138,1211
4099,892
593,1180
8709,1069
3124,902
3048,922
3888,924
5736,1388
2185,1205
2146,679
7048,1007
3106,1396
9234,1503
9097,1050
2770,1205
5222,1246
5834,1057
1733,1436
266,1147
5145,899
8268,1462
3938,1256
762,832
7221,1266
8440,874
3258,1202
4339,796
4363,854
317,1190
8070,992
1852,1161
2485,789
9874,944
9575,1395
1079,1051
8359,1448
7334,1344
1072,1263
104,1180
5749,1026
1419,1087
1659,1483
5285,1091
1150,739
7151,898
1569,870
1088,996
6086,861
8675,952
8342,1002
7812,1357
6085,876
8774,1193
8758,1395
1693,1012
4735,1130
3388,1172
3647,872
1684,987
9,1399
6063,1129
6517,1371
4124,1066
8730,1327
6046,1413
568,1027
9162,1013
1804,939
8502,1192
4901,1132
1600,1294
7932,1415
9548,872
2824,1468
5468,885
3530,578
8684,776
1156,665
6548,1080
9089,765
7621,1001
8297,806
4541,1376
9135,1238
6483,1126
5827,1235
1191,1259
7445,1274
8521,980
961,1174
7455,854
37,1145
7517,913
7645,998
4439,635
6162,973
7745,1385
9588,1051
8120,1004
6968,1350
5719,1374
578,832
9834,1083
4103,766
7647,992
4152,1177
3131,1175
4891,1308
9976,935
7472,1304
1834,1374
9149,1391
4892,1410
2288,1300
1331,1178
2772,1202
3687,1071
8284,820
5929,846
638,1198
48,1044
2603,1327
1966,1028
2169,1356
5050,1075
3335,1259
3020,1194
8765,1185
9177,1334
1361,1005
5799,1169
9401,1157
3252,1388
6301,1341
2252,1364
6028,1318
1176,1332
8800,888
3280,1108
2974,1244
3397,929
6940,869
966,1070
8575,1077
743,1064
7515,1125
3315,1181
4899,1225
9341,1139
4673,809
8619,1354
1218,1309
4398,1111
6081,963
2615,822
2621,1141
8715,1071
7283,1067
3380,789
7302,1053
9858,1104
5606,1253
9814,1241
5787,1366
8519,1057
6851,1164
1517,811
5099,1230
7637,1197
9086,876
8024,1434
2393,1015
587,1183
3520,1018
7654,1477
8947,1327
851,1039
336,1258
6635,1334
8973,792
7494,1234
2869,838
4873,782
3551,1038
3843,1011
7263,1136
5825,1174
24,1420
1454,1364
1685,1050
2311,1128
9064,1165
9407,1059
382,815
5815,1457
5551,1236
9309,1302
1619,1080
790,943
5984,1190
8673,1020
4476,1136
5607,1267
9313,1245
5649,1035
6217,1412
2287,1315
9994,1256
7579,1074
1184,1308
6002,1361
5091,1432
2517,1106
4123,1003
5522,912
5628,1466
8361,1039
5873,1063
8613,754
7728,956
5969,687
1181,1147
8763,1288
8236,1183
2819,893
9965,1291
8704,1038
6609,1129
2821,1046
7536,918
2261,730
2240,1037
6022,1125
783,1126
933,1092
6203,1462
2413,1017
6998,1065
9116,894
1157,1510
8108,760
5806,1248
4880,998
3310,1133
8962,1005
1703,1147
2493,1293
3707,900
8277,921
287,924
1609,722
6632,1046
8279,749
7316,923
2253,836
7416,653
8366,894
1892,1009
5063,915
6121,1181
564,1269
292,1110
4717,941
7709,1020
6350,1056
170,628
268,1448
4639,923
7078,1050
3356,993
8280,1410
316,714
6729,1110
9496,923
4068,823
246,881
253,1254
1112,882
4802,1266
1714,869
51,978
1836,1373
7897,827
3384,652
6411,981
4314,1040
873,1090
1255,1334
8882,1298
5852,1276
5703,1212
8104,1200
2099,1434
5129,1027
249,1197
6562,1372
1340,1096
7018,1268
2111,1025
1570,975
1727,1441
8385,851
6941,1069
4396,1365
2421,1210
3046,875
5504,941
3704,1319
8192,1033
5332,900
9809,947
448,1117
7895,955
8729,1192
7829,1103
1769,1281
6809,938
4705,764
3870,983
1656,953
3188,1014
684,1223
4171,765
4478,825
462,1066
5765,1007
7523,1448
4503,749
9710,1091
319,1043
1146,823
5095,1439
1394,1480
6624,1116
1502,1306
6409,1352
377,1219
411,1079
1661,991
3152,1330
1624,1461
5610,1247
8533,1482
5803,1482
5307,1008
7087,954
8898,1349
7489,1038
9616,1306
9218,1100
1673,800
2359,1199
8468,945
275,906
2474,912
5490,1220
4772,938
2108,1416
7501,1012
4415,1060
8139,882
8661,893
8240,888
2418,1114
8772,1274
2237,1012
3768,949
9792,1035
9990,1452
9966,932
7324,1223
1384,1483
3102,1167
3922,965
6686,1198
3195,912
1942,1410
7714,913
4897,657
4783,929
1497,925
1958,891
9172,930
9746,1009
7333,1341
7950,1061
3018,1059
6747,720
514,1229
3935,929
3026,1146
1200,1342
5029,888
9785,1168
922,863
4650,1304
5333,1449
1077,1336
6769,1010
9411,877
1672,1170
475,894
9187,1225
8840,1208
5759,850
6298,712
2479,1309
5494,776
3915,1164
2139,1448
5455,794
5380,1034
8986,1075
4024,970
3486,1207
2456,850
2465,1302
8697,1111
1370,1231
6689,1364
7457,731
9975,855
1902,1259
4872,990
4711,1436
7887,1128
1794,1355
2875,1161
6218,1431
5214,1297
2246,1443
1742,1160
1021,1460
706,787
4295,665
5577,1001
7167,1238
8178,802
909,941
5194,1418
3078,1333
9367,1392
595,901
5305,957
441,867
7607,1014
4093,990
6135,1420
11,1515
3777,1174
9000,1133
3709,1214
3781,860
94,1189
9240,1039
3950,1203
5786,804
4871,912
4803,1311
4868,727
293,1327
7889,964
7406,962
5596,1364
2887,1196
6455,833
2543,1283
1766,1505
6801,887
1878,1345
1982,1401
9730,1301
9609,1490
2686,1061
8931,943
3459,880
4542,1097
2179,864
4451,1200
3860,1252
7624,898
7655,1043
4520,881
2518,681
4837,989
2886,1056
7282,767
6256,1316
4540,1104
5640,1000
9460,1001
3482,1312
1278,1242
3147,1292
8263,841
3206,1033
9893,1294
2743,1241
6077,689
4048,1136
5732,1131
2946,977
5791,1168
6795,1022
6544,1095
701,1326
3575,1012
7700,1390
2516,848
3001,1121
5821,1079
8582,901
3685,1333
2996,1252
4253,1017
3412,1037
7963,1059
6310,893
8612,1070
5013,931
7751,768
5980,1289
4049,1000
4900,1433
1319,1357
9773,922
9138,866
7143,840
1898,1095
7466,1083
604,1103
2847,1413
8208,1068
394,1375
4437,1026
9448,859
7235,1163
5399,1112
96,1072
1663,1202
8971,1157
5131,647
1489,1300
8317,909
2708,774
1596,1035
9278,1184
2378,1148
5141,999
6148,939
8242,1272
3949,1047
3934,1056
4798,963
4373,1138
9863,1154
8243,1364
3449,1060
2944,1213
2466,952
8583,1460
5507,1255
2699,1353
2448,722
20,974
2749,1409
5400,1106
8079,829
6872,943
4709,1321
9477,1269
810,1093
7478,1037
2274,1211
1924,1194
1471,789
7935,1122
7408,1219
2407,1163
1143,1061
1748,712
5710,1061
4976,1422
7301,1005
8149,1486
2834,1332
3132,1380
1311,1049
8651,1321
6775,1402
6757,1397
621,848
2702,1040
2200,852
6197,1492
8825,1147
1047,1373
5769,1287
9948,957
9020,938
744,797
223,1035
3150,1101
626,1200
9335,1006
7567,1519
4583,1046
5712,1094
3285,1517
7586,747
9647,1101
1531,1215
9686,1185
354,1046
2475,1262
8014,1267
6476,1292
6450,1378
240,1503
2626,1125
9787,1044
7199,1373
7693,953
2998,1374
6441,1255
4563,1091
8615,1468
1480,1329
1019,1314
3095,1409
6183,1157
4961,979
8493,1344
1104,1175
6082,909
9526,896
5191,1122
4182,1052
4468,1370
1627,719
6718,1285
3799,879
3054,1361
2868,1414
1433,924
7984,671
9347,996
9420,1408
4077,938
218,913
3556,1087
7937,1245
8422,1088
1035,810
3774,1479
4133,1274
2336,916
6493,1055
1483,723
907,1169
6089,795
6467,714
5677,852
2771,1317
1806,986
7375,945
2115,1130
4535,975
2532,1119
8526,854
3471,1015
1403,945
853,1058
3083,1529
8025,1241
7566,859
5530,1423
7855,1324
4933,1454
5160,1054
9716,1077
3847,1265
6484,939
748,957
3035,1309
348,1226
3352,987
2865,1462
2168,1376
6955,1426
6210,1020
2778,1321
1442,1284
5658,1410
9658,1381
3028,967
6118,1068
2484,1131
2883,993
5562,1157
764,855
6482,963
1617,1152
1223,938
8665,795
6222,1202
1577,1236
9392,967
6351,976
3783,828
4375,1069
709,1250
510,984
2955,930
7538,897
6339,1189
8923,1127
7064,989
7163,1327
7372,942
6829,1018
3616,917
4657,933
6976,916
4351,1163
712,1097
6479,851
9130,1300
8205,822
9204,912
713,554
9113,1283
1246,1222
9786,740
6849,1042
5134,1276
716,1095
3464,1237
4395,1118
4569,1350
8804,1007
8490,1453
7702,1104
213,817
9768,1084
6839,948
1011,856
324,899
5397,1045
5991,770
3173,862
335,1509
8306,1334
2211,1181
4272,1020
6741,1434
234,1199
5951,1249
5738,1171
7922,738
2349,1026
2037,849
7485,1142
6007,1248
4554,1352
8073,1127
1459,1399
3289,1084
3065,1247
9437,905
775,1372
6833,1124
872,1448
8750,1371
1264,1172
4834,1030
3895,888
6324,1279
9213,1085
7020,979
1221,1139
1447,1501
3185,1321
409,1108
4345,908
3022,875
2304,1384
6272,1220
8281,770
6642,1302
6956,1172
2110,1233
5352,1380
9684,1240
8344,1339
4550,1075
1881,905
5946,1373
1738,1186
7794,973
5213,1051
3209,1176
7083,1103
2056,883
1689,724
4780,1311
7476,1108
7877,1135
6750,1095
8556,955
8123,1085
6991,1383
8267,934
8540,1340
3393,1111
6326,1174
3529,1069
4605,1048
7024,1203
6322,1038
746,1273
711,1090
380,1195
8783,1225
3012,1268
8859,1071
7153,1462
8567,1420
3498,882
3890,1455
4485,1438
4012,1311
2620,1049
6671,974
6513,1194
3468,1292
1314,1398
8606,1295
2070,851
2983,1169
5915,1040
9171,864
1286,1141
8991,1442
8430,1455
1350,824
2612,1311
9495,1261
3669,854
2222,1237
428,931
654,1271
9914,883
3536,1316
7737,929
3246,1189
4741,990
9069,923
4100,1118
4101,1163
6960,935
612,896
4289,1305
8571,1167
9713,806
1544,713
9536,832
3854,938
555,729
6366,953
512,1473
3207,791
8085,954
968,1074
6044,953
6880,1246
6776,1112
3296,1414
8702,1156
3430,1242
8871,1210
6963,1272
2089,1006
8500,1308
6163,979
3211,804
9201,1058
6606,756
1110,1009
5729,1272
7830,1117
1039,1156
1195,1324
4475,1130
9875,1271
2123,763
4983,1245
8974,1022
5701,1458
935,1281
6102,1085
4690,1088
395,865
4686,1243
8777,1384
9166,1183
5981,826
9943,1264
2192,972
1298,1457
5045,1028
1163,1070
4255,704
6373,1244
1528,873
4343,1308
2031,1418
3061,917
59,1452
2406,868
5007,1219
6158,1067
7376,1066
4507,1293
5215,1357
6030,1121
1781,881
5448,885
4607,816
6915,1019
677,842
3583,1349
3654,1412
7921,1091
9500,665
2733,934
4788,951
2755,1204
2338,981
3644,952
7738,924
5517,802
5247,963
867,877
4448,937
5072,1235
4882,690
9511,1156
3003,1012
2226,1217
9057,992
4827,1040
7622,1064
9690,931
5501,1212
9701,663
8479,1225
5503,759
1211,1344
9084,1378
2289,999
2184,832
2863,925
6862,953
2363,1352
8464,1018
6333,1087
4065,1119
9547,883
618,1419
3282,1458
5227,1011
3398,1466
3066,1481
767,1197
7079,1091
5280,1138
4150,929
1145,1119
4249,924
4111,863
463,998
2933,808
4624,1110
3814,1303
6309,1017
4342,1194
5301,1359
6805,834
3283,1126
2575,1247
7962,1119
7880,1019
829,1143
6487,1214
7600,920
2541,1107
5747,1113
8527,951
9567,1014
3743,1347
7499,922
3525,1371
21,1364
1916,1181
6572,1009
9019,988
2013,1274
5406,1120
1296,1258
3746,1409
592,1507
1407,945
222,1084
5618,1326
6249,965
4419,806
859,910
1784,766
7260,1165
6857,1298
1955,1221
1747,935
3133,847
8037,966
8851,1006
995,1113
6109,792
731,779
6975,1049
6274,1094
6752,1352
3510,1426
3534,1194
2514,911
5437,1113
3626,950
466,703
6756,1095
6760,1043
7992,1055
158,1431
3961,1144
8833,866
5471,1362
186,937
1003,1038
9509,1246
5624,1136
401,1076
6241,1026
8941,1089
9933,1143
7343,1099
9833,1404
8467,1365
8757,1244
7959,1088
1251,1253
3144,1094
7431,858
60,1093
7856,872
1114,820
3058,1332
9570,722
1329,1227
4996,854
6683,1443
2073,1132
4794,1103
6830,1184
9630,1507
8219,1505
7568,710
5923,851
1551,1387
1010,1468
3756,1056
8682,1513
9343,1008
8010,800
3861,1237
3149,912
2520,803
3128,1072
9085,1233
5317,1010
1196,836
9051,1226
880,990
6990,1041
2488,872
2841,819
4330,810
2931,1171
6425,752
2486,1555
5748,1190
884,1192
4915,1193
6211,1198
9579,1381
212,1288
2276,821
2329,1450
4951,1222
3320,1277
9835,1327
4608,1184
1439,913
468,924
5467,1489
3330,1038
5829,1043
8608,1055
697,1231
7268,1058
9145,1060
8181,952
9939,1348
1315,882
2302,1213
2040,714
7109,1133
3667,1050
915,1122
13,1182
8584,689
6428,1268
1537,1196
737,1240
8202,1186
8653,795
454,1325
4346,1017
928,1268
6292,804
8282,940
8723,1051
6474,1192
38,1019
5771,1342
2555,1363
7633,1540
9999,828
6621,1091
941,659
7399,1293
6129,909
9830,1180
2681,709
4355,1275
3059,1217
7881,1350
739,1370
539,918
3326,861
4240,681
1401,766
4047,1255
5138,676
4230,1154
4192,837
9143,870
5539,1353
2693,1078
5341,1409
9918,728
7671,1017
9174,1251
1808,1324
5112,1236
3990,1235
3456,1186
2908,1419
6652,1109
8288,1473
6245,1160
2698,1209
4017,1123
4340,936
4646,975
7740,731
7092,656
4693,1324
1740,1385
5407,1110
4589,1141
3126,1023
2158,1235
5334,888
8637,1103
1826,1176
4231,1027
3488,1300
9054,1414
9769,1221
3648,1282
5903,1193
6386,1270
5639,959
6424,844
7827,1263
7744,936
3013,660
7672,1132
9549,1431
9978,1231
3081,1191
3521,779
4979,1130
7620,1177
4348,1043
8441,1020
1347,950
7088,1003
8948,1324
5652,1057
8082,1327
1792,617
7429,1135
9580,1176
9960,935
2271,1399
9767,1293
2956,1263
3444,1176
7736,1405
834,1025
6499,1265
2992,1164
7793,1302
2151,912
4023,1348
7615,1294
6124,1043
3339,1253
4344,1154
4464,1029
2376,896
9044,1294
5571,665
8599,908
8504,864
8880,1300
1887,1338
1198,1290
6427,631
8911,799
2936,761
6342,942
1430,1471
6307,987
3650,814
1938,1444
5172,1354
7764,1016
6393,1072
1154,1127
6250,679
7037,800
4229,1214
4975,1309
6401,1155
3640,747
3972,1345
9594,1356
3376,1401
2487,806
6954,1194
606,1142
7444,1310
5928,1019
2454,988
3609,1284
1484,1242
4519,1141
3038,1113
9352,1349
7692,1301
4116,968
1427,1130
497,1108
3353,1081
8794,885
759,1182
838,1242
4327,1054
2128,864
1023,1370
8762,1355
5614,1000
5581,1136
1058,1163
9542,1067
6856,1262
7349,984
9045,834
2129,1402
2767,858
2109,1270
3617,1248
1545,1142
6914,924
1719,783
7435,941
7365,1113
6235,948
725,1225
6673,876
8029,998
5492,1500
1128,1260
2957,848
5156,1240
4817,1122
6202,1328
6224,836
8686,962
7114,1313
5275,907
8536,1345
3044,1093
6912,1040
150,1364
7574,990
4206,1354
5493,1016
2690,1033
4221,1099
9102,848
842,1164
8137,760
6438,835
9700,1368
6200,1001
2795,1163
7626,1139
8475,1468
7890,1216
6608,1289
9195,974
8248,1193
1393,887
1922,1081
7019,1240
3622,1285
4849,935
2292,1500
2134,1132
551,1198
1741,1383
5290,1435
1818,1235
4699,1025
5182,1224
3019,1243
18,1243
1771,663
1889,828
2153,1012
1643,1206
7847,1426
4194,1315
9433,1049
8899,991
534,1222
133,953
7723,972
8459,1469
965,1192
8720,1237
6413,1104
8286,1213
7854,1180
1096,1262
6930,854
